9.739237427711487927e-01,2.196235349401832061e-03,2.106844261288642883e-02,8.927902090363203395e-04,1.918777474202216105e-03,1.114957740355748895e-06,3.525393822201294824e-06,6.629327981499955058e-05,8.801985131867694541e-07,9.999282360076904297e-01,1.813957851481972982e-06,8.346079880539035763e-07,4.112947863177396357e-05,1.788303620742226485e-07,9.999560117721556507e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999605417251585804e-01,9.135694199358111416e-06,1.292744218517327681e-05,5.529203690457505978e-07,1.692597288638353348e-05,3.488450602162628688e-05,5.168277129996567965e-05,9.991154074668884277e-01,7.283105787792010233e-06,7.907146937213839185e-04,1.814243197441101074e-02,2.216337062418460499e-02,5.073934197425842285e-01,9.116817265748975926e-03,4.431839585304260254e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.111070334911345880e-01,4.837207496166228138e-01,1.025046855211257935e-01,1.009672050713561340e-04,2.566523617133498192e-03,9.998900890350338466e-01,4.338130747782997787e-05,3.428096533752977848e-05,2.937661702162586153e-05,2.897118065448012203e-06,1.000000000000000000e+00,3.728977682193601078e-10,1.085422640656474869e-09,9.330106687244210661e-10,1.338010952034452120e-10,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.247780203819276013e-01,6.185125559568405151e-02,1.060373112559318404e-01,4.909723647870124471e-04,6.842375267297028628e-03,6.295599177974509075e-06,1.658821201999671757e-05,1.944259420270099965e-04,5.239137863100041551e-06,9.997774958610533558e-01,6.227328558452427387e-04,6.997835589572787285e-04,9.732057340443132573e-03,2.520984853617846424e-04,9.886932969093321644e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999934434890750401e-01,3.313919023639755747e-06,1.249895547061896650e-07,3.163871042488608933e-06,1.620328049511954636e-08,5.832077931700041518e-07,9.999978542327881970e-01,1.186721647172816817e-06,6.058149892851361074e-08,3.247030804232053924e-07,2.068063395199715583e-06,9.999959468841551624e-01,1.713686970106209628e-06,8.078931301724878722e-08,2.373366072561111915e-07,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.388706088066099964e-01,1.294182729907333634e-03,2.228523232042789112e-02,1.276799303013831377e-04,3.742226213216780922e-02,6.945036351680756483e-03,1.752479560673236847e-02,4.843798279762268066e-02,1.452343259006738489e-02,9.125688076019288220e-01,4.409184621181339025e-04,3.558803582563996315e-04,3.696730826050043106e-03,1.598711969563737512e-04,9.953466057777405895e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.658286571502684437e-01,9.097258560359476262e-03,2.376656606793404319e-02,1.556375937070697546e-04,1.151941367425024509e-03,3.027667105197906494e-01,1.096344739198684692e-01,2.705753743648528498e-01,6.565017253160476685e-02,2.513732314109802246e-01,9.781508445739746094e-01,1.062296237796545029e-02,5.699482746422290802e-03,2.370678586885333061e-03,3.156079445034264651e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.636774122714995783e-01,5.178550258278847435e-02,9.871608344838021017e-04,5.819733142852783203e-01,1.576651236973702691e-03,1.530758345325011760e-05,2.335200770176015794e-05,2.308115072082728148e-04,1.110856464947573671e-05,9.997194409370422363e-01,5.328916449798271060e-05,3.855987961287609555e-05,4.077565681654959917e-04,9.163211871054953133e-06,9.994912147521970436e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.082129001617432751e-01,4.175160527229309082e-01,5.891041457653044960e-02,1.003545746207237105e-01,1.500605419278144316e-02,7.324879697989671067e-05,2.981826037284918129e-05,9.996162652969360352e-01,2.217169094365090132e-05,2.584255998954176361e-04,4.989479202777147293e-04,7.772612734697759151e-04,9.921581745147703968e-01,3.463511529844254797e-04,6.219381000846624374e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.367318987846375622e-01,1.725647598505020142e-02,3.060071612708270008e-04,4.449827969074249268e-01,7.228439208120107651e-04,9.999545812606811523e-01,6.017163286742288619e-06,1.016794067254522815e-05,2.645855784066953443e-05,2.919452299465774135e-06,1.000000000000000000e+00,9.149519336615341558e-11,6.104216021540763780e-10,1.337643468213300676e-10,5.818129311663255976e-11,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.987635612487796299e-01,9.178424079436810519e-06,6.360550469253212214e-05,1.848890860856044699e-05,1.145248999819159725e-03,2.247203667593566934e-08,2.775028349333296699e-07,1.332421220467949540e-06,3.478585952620961259e-08,9.999983310699461780e-01,9.826184395933523774e-06,8.892367986845782195e-06,7.800156890880317851e-05,8.477380788463051431e-07,9.999023675918580212e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.796916842460634545e-01,6.929373834282160673e-03,6.191171240061521530e-03,1.682090107351541736e-03,5.505633540451526642e-03,8.318348787724971771e-03,7.932012900710105896e-03,4.416708648204802912e-01,4.525105934590100375e-03,5.375536680221557617e-01,1.491982396692037582e-02,1.503490842878818512e-02,6.178649663925169788e-01,5.940254312008619308e-03,3.462401628494262695e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.825044393539429266e-01,1.453096866607666016e-01,2.837500870227814276e-01,6.406910251826047897e-04,2.877950966358184814e-01,9.999494552612303577e-01,2.713126195885706015e-05,1.067939683707663620e-05,1.015676389215513894e-05,2.491848135832696730e-06,1.000000000000000000e+00,7.536944692689678350e-16,2.525264619605165151e-15,1.147122532664632242e-15,1.503538141471260359e-16,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.063808083534240723e-01,2.552896365523337971e-02,3.410903364419937134e-02,2.040347026195376840e-04,6.337771415710449219e-01,4.512537088885437697e-06,9.999752044677734375e-01,2.237968374174670316e-06,4.859185764871654101e-07,1.751904710545204580e-05,1.167305799754103646e-05,9.999539852142333984e-01,2.180090996262152087e-05,3.481309022390632467e-06,9.007887456391474063e-06,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.316209554672240656e-01,4.874270558357238770e-01,4.838440939784049294e-02,9.671758860349658621e-03,2.289577201008796692e-02,7.464223745046182112e-05,9.830090857576578856e-05,2.502113813534379005e-03,4.417512536747380413e-05,9.972807168960573510e-01,4.384165629744529724e-03,5.849882028996943560e-03,1.970453560352325093e-02,1.983665162697434425e-03,9.680777788162231445e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.435831189155578613e-01,5.704828351736068726e-02,2.733727991580963135e-01,1.936791581101715565e-03,2.405896224081515919e-02,2.498732879757880731e-03,1.092342473566531962e-02,8.386493660509586334e-03,1.156572601757943847e-03,9.770348072052001953e-01,1.924458704888820648e-02,1.218374744057655196e-01,1.156660914421081543e-01,1.276678033173084259e-02,7.304850220680236816e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.530568778514862061e-01,3.383027622476220131e-03,4.016988910734653473e-03,6.374998092651368298e-01,2.043328713625669046e-03,6.583141839655581862e-06,2.006798240472562611e-05,8.901925320969893173e-05,5.119148681842490015e-06,9.998792409896849476e-01,5.215360783040524396e-03,5.249559413641690341e-03,1.966153457760810852e-02,2.039839979261160331e-03,9.678337574005128063e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.915604114532469593e-01,4.281654581427574158e-02,5.829624459147454002e-02,1.030932441353798190e-01,4.233508370816707611e-03,4.519526246304916839e-12,7.700668228083351607e-12,9.840656664105580528e-14,1.000000000000000000e+00,5.357545461957825449e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.380199193954467773e-01,6.090437248349189064e-02,1.164483092725276774e-02,2.870423793792725164e-01,2.388523425906896591e-03,1.556338252717281989e-10,7.134057233848523083e-11,2.335678525589024446e-12,1.000000000000000000e+00,8.240789127478273068e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.210469126701356091e-01,1.289694104343652899e-02,1.368929166346788233e-02,5.429418251878815619e-06,5.236132442951200311e-02,2.130356051566195674e-06,3.410080125831882046e-06,1.234003721037879857e-04,1.851176762102113359e-06,9.998692274093632371e-01,6.312857149168848991e-04,6.158627220429480076e-04,1.027653925120830536e-02,2.490665647201240063e-04,9.882271885871886097e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.953651428222656250e-01,1.145727001130580902e-03,2.122404519468545914e-03,5.416690783022204414e-06,1.361352158710360310e-03,1.648687757551670074e-03,9.834096431732175514e-01,4.051335621625184145e-03,2.856242237612604661e-03,8.034009486436845607e-03,8.510504267178477212e-05,9.996842145919802025e-01,1.100382578442804380e-04,3.702145113493315876e-05,8.366098336409777403e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.876348376274107776e-01,4.179788959390862808e-08,1.228331029415130615e-02,1.409695073562033940e-06,8.043039997573941946e-05,6.376668461598455906e-04,9.674901375547052514e-04,2.403776720166206707e-02,2.505625970661640167e-02,9.493008255958556019e-01,1.749086077325046062e-03,2.097826683893800215e-03,2.544544823467731476e-02,1.105981646105647087e-03,9.696016907691954456e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.317643523216247559e-01,6.261926610022783279e-04,4.074457101523876190e-03,1.702804997699703040e-12,3.635349869728088379e-01,7.961544724821577017e-06,2.409241642453707755e-05,3.213010029867291451e-03,5.323493041942128912e-06,9.967496395111086205e-01,9.331925684818997979e-05,7.767539500491693616e-05,2.562701702117919488e-03,1.888102815428283404e-05,9.972473978996275745e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.249906539916992188e-01,5.731750652194023826e-02,1.428455580025911331e-02,2.883409615606069131e-03,5.238858866505324841e-04,9.194263839162886143e-06,5.863789556315168738e-05,1.282047596760094166e-04,1.872126995294820517e-05,9.997852444648741566e-01,6.759955431334674358e-05,2.567258343333378434e-05,2.052558556897565722e-04,5.152498943061801521e-06,9.996963739395138271e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.999967813491820179e-01,2.889946983941626968e-07,2.420146643089537445e-07,2.580549107733531855e-08,2.676974418136524037e-06,4.966963842889526859e-06,9.999923706054689720e-01,1.497906737313314807e-06,2.968658634472376434e-07,8.404147138207918033e-07,2.354174057472846047e-06,9.999899864196776234e-01,4.670110683946404606e-06,1.748039380800036967e-06,1.175021793642372570e-06,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.889526247978209339e-01,2.626447379589080811e-01,3.689851984381676414e-02,2.627560636028647423e-03,8.876597508788108826e-03,1.977359950542449396e-01,4.011932469438761473e-04,2.596181875560432673e-04,8.014344573020933948e-01,1.688306365394964814e-04,1.529065659269690297e-03,6.018395652063190937e-05,3.191959694959223270e-05,9.983645081520079456e-01,1.438469553249887953e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.862799644470213734e-01,7.721720263361929980e-03,1.384503848385065794e-04,1.381601388850129049e-09,5.859715398401021090e-03,7.505726102863263804e-07,5.979443358228309080e-07,9.999952316284177467e-01,6.798440921329529374e-08,3.331689640617696568e-06,5.743797737522983416e-05,1.163040942628867924e-04,9.990258216857910156e-01,5.128932389197871089e-05,7.491420838050544262e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.198304414749144398e-01,1.237584743648767471e-02,3.551835939288140037e-02,5.911488551646471891e-03,2.636379376053810467e-02,9.999824762344360352e-01,1.955912466655718163e-06,3.270393108323332854e-06,1.180655726784607226e-05,5.754657195211621001e-07,9.998676776885986328e-01,2.895162651839200407e-05,6.625400419579817490e-05,2.779003443720285188e-05,9.270781447412446141e-06,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.864299297332763672e-01,2.894801320508122444e-03,4.099089652299880981e-03,6.547742792406552326e-09,6.576189771294592944e-03,1.337130815954878926e-04,7.861811900511384010e-04,2.880041720345616341e-03,1.046198158292099833e-04,9.960954785346985974e-01,4.253338847775012255e-04,6.817135144956408847e-04,6.603031884878873825e-03,7.937243208289145068e-05,9.922105073928829677e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.843233227729794033e-01,9.977527894079683476e-03,7.739990833215414394e-04,1.480859064031392065e-04,4.777041263878345490e-03,1.238602322928273034e-07,1.848792265946030701e-07,1.675209023233037442e-05,1.709289279006043216e-07,9.999827146530152477e-01,2.412263165751937438e-05,9.177554602501913905e-06,2.630068338476120884e-04,7.650366455891343172e-07,9.997028708457945667e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.996426105499266468e-01,1.185617566079599783e-05,2.197949106630403548e-05,1.856783928815275702e-04,1.378809392917901006e-04,1.000000000000000000e+00,3.349139975766802073e-12,1.264188580207825652e-11,2.361779001536224211e-11,5.820687898686061068e-13,1.000000000000000000e+00,3.045484531227770772e-09,8.134996676290029427e-09,1.203449251363508831e-08,1.036029706469321354e-09,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.843233227729794033e-01,9.977527894079683476e-03,7.739990833215414394e-04,1.480859064031392065e-04,4.777041263878345490e-03,7.016765302978457105e-04,7.838868768885731697e-04,6.583874672651289506e-02,8.297870517708361149e-04,9.318459033966064453e-01,1.188158512377412651e-05,6.288634267548331991e-06,2.198528527515008232e-04,3.222855639251064593e-06,9.997587800025939941e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.819722771644592285e-01,8.480158285237847674e-04,1.242456119507551193e-02,8.382991654798387126e-05,4.671423230320215225e-03,1.181177067337557673e-04,2.346460532862692800e-04,1.248885970562696283e-02,7.847396773286163807e-05,9.870799183845520020e-01,4.803998672286979854e-05,4.027134491479956291e-05,1.380216563120484352e-03,1.358812460239277983e-05,9.985179305076600231e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.954475760459902123e-01,3.815812757238745256e-03,4.791695973835885525e-04,2.362342784181236950e-04,2.126755498466081578e-05,2.256037738419228340e-15,3.351419197326382223e-17,7.845276129534018367e-19,1.000000000000000000e+00,3.168016381038880522e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.254277348518371582e-01,2.687251195311546326e-02,3.263628110289573669e-02,1.398397237062454224e-02,1.079509849660098336e-03,6.530150130856782198e-05,9.998579025268553577e-01,2.762411531875840981e-05,1.344536576652899384e-05,3.565683800843544304e-05,3.708532858581747436e-06,9.999742507934568092e-01,1.810847970773465593e-05,1.475249518989585552e-06,2.547491021687164903e-06,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.481247305870056152e-01,2.093752026557922363e-01,2.086826562881469449e-01,4.922823049128057307e-03,2.889456413686276176e-02,1.880413492472143844e-06,4.455157522897935388e-06,3.240388468839228153e-05,2.022181433858349496e-06,9.999592304229736328e-01,4.706564141088164496e-06,2.391069529039668851e-06,6.344181019812823697e-05,3.429158823564649158e-07,9.999290704727169521e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.963739514350892224e-01,6.853389786556364190e-04,2.286980161443353133e-03,1.402073568357309176e-08,6.538075977005064487e-04,2.719613348745042458e-06,3.244305617045028643e-06,9.999864101409912109e-01,8.404417144447506871e-07,6.806342298659727993e-06,4.392114078655140474e-06,1.284122845390811732e-05,9.998152852058408424e-01,2.815978632497717626e-06,1.646440068725496259e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.765803039073944092e-01,7.223527431488037109e-01,1.018271665088832162e-03,3.518857454309909372e-07,4.833993079955689609e-05,6.859246326484937031e-08,3.013716707300773123e-07,3.725809619936625557e-06,7.442716309924435336e-08,9.999958276748656116e-01,5.081691938357836229e-07,7.714031085015449207e-07,1.265488390345126729e-05,6.865985113790885821e-08,9.999860525131225586e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.148859441280364990e-01,1.129351742565631866e-02,7.491087913513183594e-02,3.335816413164138794e-02,5.655515193939208984e-01,1.974486796285646051e-09,2.734963366890496300e-09,1.960136913892185362e-10,1.000000000000000000e+00,2.976598967308064361e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.795699357986450195e-01,2.163527458906173428e-01,5.655768886208534935e-02,1.022690162062644681e-01,4.525055363774300315e-02,1.000000000000000000e+00,2.563316503501056849e-10,3.160447181738134697e-10,9.386833532687430967e-10,1.820730198553999202e-11,1.000000000000000000e+00,6.971501826345815157e-13,3.249994457582561225e-12,2.651181140941871739e-13,6.415638284301347638e-14,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.676166296005249023e-01,6.795930676162242022e-03,3.955470025539398887e-02,3.292157081887125969e-03,1.827405840158462524e-01,3.790861313746063388e-08,1.995919234332177174e-07,1.935972250066697174e-06,1.125531667867108164e-07,9.999977350234984241e-01,7.599439300065567790e-08,5.109208700559975114e-08,3.164059307891875929e-06,6.354606174596711671e-09,9.999966621398923561e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
