7.324879697989672422e-05,2.981826037284918129e-05,9.996162652969360352e-01,2.217169094365090132e-05,2.584255998954176903e-04
9.999545812606811523e-01,6.017163286742288619e-06,1.016794067254522815e-05,2.645855784066952765e-05,2.919452299465774558e-06
2.247203667593566934e-08,2.775028349333297228e-07,1.332421220467949752e-06,3.478585952620960597e-08,9.999983310699462891e-01
8.318348787724971771e-03,7.932012900710105896e-03,4.416708648204803467e-01,4.525105934590101242e-03,5.375536680221557617e-01
9.999494552612304688e-01,2.713126195885706693e-05,1.067939683707663789e-05,1.015676389215514064e-05,2.491848135832697153e-06
4.512537088885437697e-06,9.999752044677734375e-01,2.237968374174670316e-06,4.859185764871654101e-07,1.751904710545204580e-05
7.464223745046183467e-05,9.830090857576578856e-05,2.502113813534379005e-03,4.417512536747381091e-05,9.972807168960571289e-01
2.498732879757881165e-03,1.092342473566532135e-02,8.386493660509586334e-03,1.156572601757943630e-03,9.770348072052001953e-01
6.583141839655581862e-06,2.006798240472562611e-05,8.901925320969894528e-05,5.119148681842489168e-06,9.998792409896850586e-01
4.519526246304916839e-12,7.700668228083351607e-12,9.840656664105579265e-14,1.000000000000000000e+00,5.357545461957824440e-13
1.556338252717281989e-10,7.134057233848523083e-11,2.335678525589024446e-12,1.000000000000000000e+00,8.240789127478276299e-12
2.130356051566195674e-06,3.410080125831882469e-06,1.234003721037879586e-04,1.851176762102113571e-06,9.998692274093627930e-01
1.648687757551670074e-03,9.834096431732177734e-01,4.051335621625185013e-03,2.856242237612605095e-03,8.034009486436843872e-03
6.376668461598455906e-04,9.674901375547051430e-04,2.403776720166206360e-02,2.505625970661640167e-02,9.493008255958557129e-01
7.961544724821578711e-06,2.409241642453707755e-05,3.213010029867291451e-03,5.323493041942128912e-06,9.967496395111083984e-01
9.194263839162886143e-06,5.863789556315168738e-05,1.282047596760094166e-04,1.872126995294820517e-05,9.997852444648742676e-01
4.966963842889526859e-06,9.999923706054687500e-01,1.497906737313314807e-06,2.968658634472376434e-07,8.404147138207918033e-07
1.977359950542449951e-01,4.011932469438761473e-04,2.596181875560432673e-04,8.014344573020935059e-01,1.688306365394964814e-04
7.505726102863263804e-07,5.979443358228309080e-07,9.999952316284179688e-01,6.798440921329529374e-08,3.331689640617696568e-06
9.999824762344360352e-01,1.955912466655718163e-06,3.270393108323332854e-06,1.180655726784607396e-05,5.754657195211621001e-07
1.337130815954878926e-04,7.861811900511384010e-04,2.880041720345616341e-03,1.046198158292099833e-04,9.960954785346984863e-01
1.238602322928272770e-07,1.848792265946030966e-07,1.675209023233037442e-05,1.709289279006043216e-07,9.999827146530151367e-01
1.000000000000000000e+00,3.349139975766801669e-12,1.264188580207825652e-11,2.361779001536223888e-11,5.820687898686061068e-13
7.016765302978456020e-04,7.838868768885731697e-04,6.583874672651290894e-02,8.297870517708361149e-04,9.318459033966064453e-01
1.181177067337557673e-04,2.346460532862693071e-04,1.248885970562696457e-02,7.847396773286163807e-05,9.870799183845520020e-01
2.256037738419228340e-15,3.351419197326382840e-17,7.845276129534019330e-19,1.000000000000000000e+00,3.168016381038880522e-17
6.530150130856782198e-05,9.998579025268554688e-01,2.762411531875841320e-05,1.344536576652899384e-05,3.565683800843544304e-05
1.880413492472143844e-06,4.455157522897934541e-06,3.240388468839228153e-05,2.022181433858349919e-06,9.999592304229736328e-01
2.719613348745042458e-06,3.244305617045029067e-06,9.999864101409912109e-01,8.404417144447506871e-07,6.806342298659728840e-06
6.859246326484935707e-08,3.013716707300773123e-07,3.725809619936626405e-06,7.442716309924435336e-08,9.999958276748657227e-01
1.974486796285646051e-09,2.734963366890497127e-09,1.960136913892185362e-10,1.000000000000000000e+00,2.976598967308063948e-09
1.000000000000000000e+00,2.563316503501056332e-10,3.160447181738135214e-10,9.386833532687433035e-10,1.820730198553999202e-11
3.790861313746063388e-08,1.995919234332177439e-07,1.935972250066697598e-06,1.125531667867107899e-07,9.999977350234985352e-01
4.454586814972572029e-07,9.999994039535522461e-01,3.601126508101515356e-09,4.597504599246349244e-08,9.231864339653839124e-08
9.999692440032958984e-01,5.928263362875441089e-06,1.435330250387778506e-05,1.453972686249471735e-06,8.954466466093435884e-06
3.172881770296953619e-05,2.204925486637421272e-08,5.718560736056588212e-09,9.999682903289794922e-01,2.831622047949622356e-09
3.309801220893859863e-03,4.707205109298229218e-03,9.738155603408813477e-01,2.613549353554844856e-03,1.555375289171934128e-02
9.999998807907104492e-01,8.049335420423631149e-09,1.310309460933467562e-08,1.423837261427252088e-07,6.611557412661284161e-10
2.185759285566746257e-06,6.791205123590771109e-06,1.156016951426863670e-04,3.115375193374347873e-06,9.998723268508911133e-01
1.907690428197383881e-03,7.368937949649989605e-04,9.864534735679626465e-01,2.030791511060670018e-04,1.069884188473224640e-02
5.541042810364160687e-06,9.999912977218627930e-01,9.361028787679970264e-07,6.452038974202878308e-07,1.665314925958227832e-06
1.000000000000000000e+00,1.333504001665986038e-10,7.464544260482597338e-11,5.827992255458269710e-11,2.360561832809304761e-12
9.999802112579345703e-01,2.139700654879561625e-06,1.214707572216866538e-05,4.920736500935163349e-06,5.672665679412602913e-07
1.039518974721431732e-04,7.033080328255891800e-05,9.994680285453796387e-01,4.532513412414118648e-05,3.123767673969268799e-04
1.498290629342591274e-07,3.346936239267961355e-07,2.116092400683555752e-05,1.619241345451882808e-07,9.999781847000122070e-01
9.991555213928222656e-01,2.187167956435587257e-05,3.664452378870919347e-05,7.793275872245430946e-04,6.564369869010988623e-06
9.999996423721313477e-01,1.422337163603515364e-07,2.470917479513445869e-07,4.777596274152529077e-08,3.006194404520101671e-08
1.133194100111722946e-02,3.476324677467346191e-02,6.952643394470214844e-01,2.583805005997419357e-03,2.560566067695617676e-01
1.537338642889143903e-13,1.243263846907594061e-13,7.071885699922678820e-15,1.000000000000000000e+00,2.106761522234577161e-14
4.417864233255386353e-02,3.203832311555743217e-04,9.589957189746201038e-04,9.544498324394226074e-01,9.200711065204814076e-05
1.000000000000000000e+00,3.638037782138781040e-08,1.166678931241449391e-08,2.294328460550332238e-08,9.516909038609355775e-09
2.763709053397178650e-02,2.032282203435897827e-02,8.894880414009094238e-01,1.091981213539838791e-02,5.163212120532989502e-02
1.000000000000000000e+00,1.910157143569790605e-09,9.193997563272660045e-09,1.729664766969563061e-08,3.893850519798291998e-10
2.360399875556140614e-08,7.221755993214173941e-08,3.322189456866908586e-08,9.999998807907104492e-01,1.608919220075222256e-08
2.380361984251067042e-04,4.174889472778886557e-04,2.293821051716804504e-02,3.457182319834828377e-04,9.760605692863464355e-01
1.515024727893887757e-08,3.335504672463684983e-08,3.600907803047448397e-06,2.721591307874859922e-08,9.999963045120239258e-01
8.745953961053487546e-10,1.000000000000000000e+00,4.549395027364511179e-10,8.545240209878457449e-11,6.977046163036959570e-10
9.777616262435913086e-01,1.357583887875080109e-02,6.921159103512763977e-03,1.312234438955783844e-03,4.290989018045365810e-04
6.058743090564533418e-11,1.051684087038928794e-10,1.083836839721463718e-11,1.000000000000000000e+00,4.064946296233884482e-12
9.171966297571998439e-08,9.662485211947569042e-08,3.647778839876991697e-06,1.970697809383636923e-07,9.999959468841552734e-01
4.757256192533532158e-06,1.506741540424627601e-07,1.879444511132533080e-08,9.999951124191284180e-01,4.304381207020924194e-08
8.868093573255464435e-06,2.518023029551841319e-05,9.998716115951538086e-01,5.957238499831873924e-06,8.832388266455382109e-05
2.255873368994798511e-06,4.278528194845421240e-06,1.172629999928176403e-04,1.270807160835829563e-06,9.998749494552612305e-01
1.000000000000000000e+00,5.628467691920491234e-10,2.936604293068967308e-10,2.766403772724856935e-10,3.581998933577246191e-11
2.883681356906890869e-01,5.733335018157958984e-01,4.168045520782470703e-02,2.031378261744976044e-02,7.630407810211181641e-02
5.064133556942351788e-09,3.268342396722800913e-08,8.316588377965672407e-07,1.206691457866782002e-08,9.999991655349731445e-01
2.255935032735578716e-05,1.427023926225956529e-05,3.641495595729793422e-06,9.999532699584960938e-01,6.181680873851291835e-06
1.000000000000000000e+00,1.418343775760888548e-10,2.158730694201693723e-10,2.200803983498644811e-10,1.390628671243954173e-11
6.612265860894694924e-05,8.982536382973194122e-04,1.032538595609366894e-03,1.442085340386256576e-04,9.978588223457336426e-01
2.731452332227490842e-05,1.971775134279596386e-07,1.876252326837857254e-07,9.999722242355346680e-01,3.140305437909773900e-08
1.000000000000000000e+00,3.863511455204360345e-10,3.753403421402623508e-10,2.594696013602515450e-09,3.788312719077424617e-11
9.999998807907104492e-01,1.582999686888797441e-08,5.719954998539833468e-08,4.830448574466572609e-08,1.621159984033226920e-09
9.999985694885253906e-01,1.827956737088243244e-07,2.653284809639444575e-07,9.848968147707637399e-07,1.366720869810933436e-08
1.163851493402034976e-06,5.113729002914624289e-06,6.381670391419902444e-05,1.740512402648164425e-06,9.999281167984008789e-01
9.990516304969787598e-01,6.550278340000659227e-05,7.556603522971272469e-04,1.012395732686854899e-04,2.591966222098562866e-05
9.495807695714120200e-09,2.879968974411895033e-08,2.430327549518551677e-05,2.326884640524440329e-08,9.999756813049316406e-01
7.981960661709308624e-04,6.351444753818213940e-04,2.603449299931526184e-02,3.531378170009702444e-04,9.721789956092834473e-01
1.123658186896053790e-13,2.695283063305475152e-14,4.284829983738165562e-17,1.000000000000000000e+00,7.914937380566647133e-16
5.254396517087285903e-15,1.955949000041843494e-15,1.018035333542897708e-17,1.000000000000000000e+00,7.310879672350285093e-17
4.878982144873589277e-05,9.998570680618286133e-01,2.764596683846320957e-05,8.695580618223175406e-06,5.776053876616060734e-05
3.516051801852881908e-04,1.085239462554454803e-03,2.402618713676929474e-02,4.673041403293609619e-04,9.740696549415588379e-01
1.187177095562219620e-02,3.381684655323624611e-04,6.900383159518241882e-04,9.866496920585632324e-01,4.504011012613773346e-04
7.051972943372675218e-07,9.999904632568359375e-01,1.285148528040735982e-06,2.423225851089227945e-07,7.244879725476494059e-06
4.106483914441102015e-15,2.106776557069390925e-15,2.226369191831784793e-17,1.000000000000000000e+00,3.139601204985356924e-16
1.221021222498619441e-12,1.604465665145868303e-13,4.805528347348814525e-15,1.000000000000000000e+00,1.156168548079776828e-14
2.605962890811497346e-06,9.999920129776000977e-01,1.252382162419962697e-06,1.981262357730884105e-06,2.152848082914715633e-06
9.999517202377319336e-01,5.163659807294607162e-06,3.788460844589280896e-06,3.761354673770256341e-05,1.731911879687686451e-06
3.595078596845269203e-04,7.049657870084047318e-04,9.973177313804626465e-01,1.889640261651948094e-04,1.428889925591647625e-03
2.447703154757618904e-04,9.959749579429626465e-01,3.110670717433094978e-03,2.343613305129110813e-04,4.351710085757076740e-04
1.284938887692987919e-03,1.387968892231583595e-03,2.322901599109172821e-02,8.771593566052615643e-04,9.732209444046020508e-01
5.193652619084332400e-09,3.403054504858005203e-09,5.809538405898706515e-10,1.000000000000000000e+00,1.128163784613889220e-09
5.807570778415538371e-05,7.840194302843883634e-05,4.955162759870290756e-03,2.966477040899917483e-05,9.948786497116088867e-01
1.603642340342048556e-05,2.688947279239073396e-05,5.663259653374552727e-04,1.475481622037477791e-05,9.993759989738464355e-01
1.538617536425590515e-03,5.517533281818032265e-04,1.629376560449600220e-01,3.776375961024314165e-04,8.345943689346313477e-01
2.218323288616375066e-06,9.999960660934448242e-01,1.427024471922777593e-06,3.511917512355466897e-08,1.830532170288279303e-07
2.147873914282172336e-07,1.231840229820591048e-07,2.033871560058742034e-08,9.999995231628417969e-01,1.325951188846374862e-07
3.682241356273152633e-07,9.870431085801101290e-07,9.999973773956298828e-01,1.344548365977971116e-07,1.144149678111716639e-06
1.081194508922855846e-10,1.000000000000000000e+00,2.531168608044254142e-10,1.520346487593471352e-10,3.471059273341126072e-10
1.000000000000000000e+00,1.538493915598238004e-10,4.397968100811056047e-10,2.743090754542265586e-10,1.552403344762254278e-11
1.000000000000000000e+00,9.042480653143059044e-10,1.884088995929289467e-10,5.505482181256127205e-10,4.625585331430315250e-11
4.845315288548590615e-06,7.064551027724519372e-06,5.076939705759286880e-04,7.469491720257792622e-06,9.994729161262512207e-01
1.104393945183801407e-07,9.999998807907104492e-01,1.847641151186962816e-09,9.300079595320198678e-10,3.890593180955193020e-09
1.351658720523118973e-03,3.804801031947135925e-03,9.691876769065856934e-01,6.450694054365158081e-04,2.501083537936210632e-02
9.615246057510375977e-01,2.745497738942503929e-03,2.691988367587327957e-03,3.043813444674015045e-02,2.599861007183790207e-03
9.985808134078979492e-01,1.984929986065253615e-04,3.450170042924582958e-04,8.344030939042568207e-04,4.133421680307947099e-05
9.325261712074279785e-01,4.301872104406356812e-02,3.829169087111949921e-03,1.208156812936067581e-02,8.544443175196647644e-03
1.548494037706404924e-04,2.145811449736356735e-04,2.898191334679722786e-03,1.592259359313175082e-04,9.965732097625732422e-01
1.172347996458711350e-08,4.853032464779971633e-08,2.877397719203145243e-06,1.390873283213522882e-08,9.999970197677612305e-01
4.796634200943117321e-08,9.999997615814208984e-01,8.239059212655774900e-08,6.244316619330447793e-09,8.884129698571996414e-08
1.032262371154502034e-04,1.939853791554924101e-05,3.240745400034938939e-06,9.998716115951538086e-01,2.516751692382968031e-06
4.728458407043945044e-07,1.129979409597581252e-06,6.363025022437795997e-05,9.244056400348199531e-07,9.999338388442993164e-01
4.689172055805101991e-05,5.970156416879035532e-05,8.970026392489671707e-04,3.624520468292757869e-05,9.989601373672485352e-01
1.306721707805991173e-03,3.554980969056487083e-03,9.870522618293762207e-01,1.031965832225978374e-03,7.054015994071960449e-03
9.999852180480957031e-01,9.686262956165592186e-07,1.598326662133331411e-06,1.200644328491762280e-05,2.779011936127062654e-07
9.999881982803344727e-01,6.463008503487799317e-06,3.598266403059824370e-06,1.557250811856647488e-06,2.263843725813785568e-07
1.579576647259273159e-08,1.006922456525671805e-08,9.768845732338604648e-10,1.000000000000000000e+00,3.204676302104303431e-09
2.735579755608341657e-06,1.732410601107403636e-05,9.999616146087646484e-01,1.681779053797072265e-06,1.669870289333630353e-05
6.310110620688647032e-06,1.114802216761745512e-05,2.093303774017840624e-04,5.958287601970368996e-06,9.997672438621520996e-01
9.731993344530565082e-08,3.309115870209211607e-09,3.308262275236728556e-10,9.999998807907104492e-01,6.342502634204549850e-10
1.062767296389210969e-06,4.237249129346309928e-07,5.739301656149109476e-08,9.999985694885253906e-01,4.743260362261025875e-08
9.999965429306030273e-01,1.847735688897955697e-07,1.981482142809909419e-07,3.001263849000679329e-06,3.916895252586982679e-08
9.999727010726928711e-01,2.554062348281149752e-06,1.527164931758306921e-05,8.476921721012331545e-06,1.120546357924467884e-06
1.087752934600394461e-15,2.378871385935613179e-16,9.164467389348767786e-19,1.000000000000000000e+00,4.416241603394566154e-18
9.999439716339111328e-01,2.625400156830437481e-05,1.895160858111921698e-05,8.577522748964838684e-06,2.323507032997440547e-06
2.293798752361908555e-05,5.820590013172477484e-05,9.996550083160400391e-01,6.762783596059307456e-05,1.963160757441073656e-04
1.018641167320311069e-03,1.077137608081102371e-02,4.394136741757392883e-02,9.095640853047370911e-04,9.433590173721313477e-01
7.899319753050804138e-04,8.554387022741138935e-04,1.499452907592058182e-02,3.543515922501683235e-04,9.830057024955749512e-01
1.014951521938201040e-05,3.492379983072169125e-05,9.997314810752868652e-01,1.005820649879751727e-05,2.134400274371728301e-04
7.766877533867955208e-04,2.484038239344954491e-03,4.419007524847984314e-02,9.200325002893805504e-04,9.516291618347167969e-01
1.305943584384294809e-07,2.152364153573671501e-08,9.799543398969490227e-10,9.999998807907104492e-01,3.189583042129129353e-09
3.193116936017759144e-05,5.627093287330353633e-06,7.643921549060905818e-07,9.999616146087646484e-01,1.527268693735095439e-07
1.406729035079479218e-02,1.548006534576416016e-01,2.859323285520076752e-02,2.359274774789810181e-02,7.789460420608520508e-01
4.784719552844762802e-03,1.175844371318817139e-01,8.579606413841247559e-01,4.298630170524120331e-03,1.537160761654376984e-02
2.689060085714345405e-10,1.000000000000000000e+00,1.742521682501774194e-09,5.186394091971635589e-10,2.387298136952153982e-09
2.876088183256797493e-05,2.436490103718824685e-05,1.012109350995160639e-05,9.999303817749023438e-01,6.274562110775150359e-06
1.170708530118247381e-09,1.000000000000000000e+00,1.775236624368403682e-09,6.826478271548808152e-11,4.104880879651773284e-10
4.013191755802836269e-06,9.999892711639404297e-01,1.936721218953607604e-07,8.416737955485587008e-07,5.574795068241655827e-06
2.403787107141397428e-07,7.521716725022997707e-07,1.536456147732678801e-05,2.727913113176327897e-07,9.999833106994628906e-01
3.372879575636034133e-07,9.999996423721313477e-01,1.659890180860656983e-08,1.124466741941887449e-08,3.170393370055535343e-08
1.503035127825569361e-05,4.079783622046306846e-08,1.610882094382759533e-08,9.999849796295166016e-01,2.499005891110073208e-09
9.999872446060180664e-01,1.181577545139589347e-06,6.677403234789380804e-07,1.075714044418418780e-05,1.759310919169365661e-07
1.000000000000000000e+00,1.873540211860813542e-09,7.414122649151977384e-09,1.636401458782188456e-09,3.725167396773088058e-10
4.752816473718723955e-10,1.394279136590625967e-09,1.037608683418511646e-07,2.879734894989383065e-09,9.999998807907104492e-01
9.707019188454069081e-09,2.759975359367672354e-09,1.909704477887075313e-10,1.000000000000000000e+00,4.134078634976390276e-10
2.156212292048209633e-10,8.409020701982683477e-11,8.502358973122570163e-13,1.000000000000000000e+00,8.786507979530178147e-12
9.999588727951049805e-01,1.482076731917914003e-05,1.659798181208316237e-05,7.571107289550127462e-06,2.150714408344356343e-06
9.999772310256958008e-01,4.260487912688404322e-06,8.780445568845607340e-06,8.125372914946638048e-06,1.563208002153260168e-06
2.458948756611789577e-06,9.999967813491821289e-01,1.569550676094877417e-07,2.891609369726211298e-07,2.018982456775120227e-07
4.480955055896629347e-07,9.441199608772876672e-07,2.617527024995069951e-05,1.060503905137011316e-06,9.999713897705078125e-01
2.544586763519873784e-10,1.170690072660462988e-10,5.800984258924613002e-12,1.000000000000000000e+00,4.291425288044381503e-12
9.999985694885253906e-01,2.596841284230322344e-07,4.236699453485925915e-07,7.612332524331577588e-07,3.583571128729090560e-08
1.584984639195485823e-12,2.891237596558404732e-13,5.780917279298242520e-15,1.000000000000000000e+00,2.198026611795796809e-14
1.000000000000000000e+00,6.923886464171857824e-10,6.857096002121920719e-10,3.558807470938063489e-09,3.834642672839727595e-11
9.999995231628417969e-01,1.498556301271491975e-08,8.348938962399188313e-08,4.222685845434170915e-07,2.668327114818680457e-09
9.379458743973695389e-14,7.274641501166245749e-14,1.211759934506963319e-15,1.000000000000000000e+00,8.995585445157119886e-14
6.280495624398873193e-21,2.835401868111668885e-21,1.769527028659270863e-24,1.000000000000000000e+00,7.243010809403578540e-24
3.020347860704930554e-10,1.000000000000000000e+00,2.895871042962738784e-11,3.997418715484535312e-11,8.815771723735821297e-11
1.098718769299011910e-07,7.532531753895455040e-08,1.167575724991820607e-08,9.999997615814208984e-01,2.364540563348782598e-08
9.996783733367919922e-01,1.595917274244129658e-04,1.040803326759487391e-04,2.004602902161423117e-05,3.785917942877858877e-05
7.181279784163052682e-07,5.980401169836113695e-07,9.999979734420776367e-01,8.781901073007247760e-08,5.507138780558307189e-07
3.147266056657826994e-07,5.085825591777393129e-07,5.164755734199388826e-08,9.999990463256835938e-01,1.752753462369582849e-07
1.803088816814124584e-04,1.095357351005077362e-03,9.977861642837524414e-01,9.939036681316792965e-05,8.386970730498433113e-04
3.767521093323011883e-06,2.501277549527003430e-06,6.128516929493343923e-07,9.999909400939941406e-01,2.108821490764967166e-06
9.981576800346374512e-01,2.311571552127134055e-05,8.597585110692307353e-05,1.710195327177643776e-03,2.310526542714796960e-05
1.016645795326454049e-10,1.000000000000000000e+00,2.348121141970693770e-10,3.495933403874218470e-11,4.094559136191833204e-10
1.668113203123766652e-09,3.114192237418933473e-10,2.491587665354177972e-11,1.000000000000000000e+00,4.002667641778145935e-11
1.886106271165033377e-10,1.000000000000000000e+00,4.529951500714668455e-12,2.273757137433163322e-12,7.666638157655114583e-12
1.000000000000000000e+00,2.559379845643722229e-13,4.935404840887558375e-13,7.284017139452814149e-13,1.601291561641963318e-14
1.202304009348154068e-02,1.258393400348722935e-03,1.605851459316909313e-03,9.844110012054443359e-01,7.017700700089335442e-04
2.224592678248882294e-02,2.334821969270706177e-02,5.468516945838928223e-01,4.396654665470123291e-03,4.031574428081512451e-01
3.192640463112184079e-08,1.559816809049152653e-08,8.382506355708585488e-10,1.000000000000000000e+00,2.890592654125612171e-09
4.782094720212626271e-07,1.004037130769575015e-06,1.514263567514717579e-04,5.506468028215749655e-07,9.998464584350585938e-01
9.291888924956026585e-10,2.121621767159354022e-10,5.057913723266471706e-12,1.000000000000000000e+00,2.417717762104309998e-11
2.157579501727013849e-06,5.917608632444171235e-06,9.457515261601656675e-05,4.637242454919032753e-06,9.998927116394042969e-01
1.139499917626380920e-01,1.506590284407138824e-02,1.240644231438636780e-01,7.408741712570190430e-01,6.045475136488676071e-03
2.698020078241825104e-03,1.342322502750903368e-04,4.676173193729482591e-05,9.970958232879638672e-01,2.522945578675717115e-05
8.323466754518449306e-04,1.286284532397985458e-03,3.769812360405921936e-02,1.133282785303890705e-03,9.590499997138977051e-01
9.999996423721313477e-01,2.799479759119094524e-08,7.313337135883557494e-08,2.467439514930447331e-07,5.052963381046993163e-09
3.494624252198264003e-07,9.999991655349731445e-01,2.867349451207701350e-07,5.530025859457055049e-08,1.279997263736731838e-07
9.999312162399291992e-01,6.727123036398552358e-06,1.342593986919382587e-05,4.606067523127421737e-05,2.658831590451882221e-06
1.235287860035896301e-01,4.635294154286384583e-02,7.671577930450439453e-01,1.768581755459308624e-02,4.527478665113449097e-02
9.999275207519531250e-01,9.837787729338742793e-06,5.313061410561203957e-05,8.628124305687379092e-06,8.227131047533475794e-07
7.186119910329580307e-04,9.984374642372131348e-01,2.074585208902135491e-04,8.130237984005361795e-05,5.551542271859943867e-04
9.999998807907104492e-01,1.539143923423580418e-08,4.023132760266889818e-08,4.210958692851818341e-08,1.236406088622743482e-09
5.096756922284839675e-06,4.958483259542845190e-07,1.032056360372735071e-07,9.999940395355224609e-01,2.218899481931657647e-07
2.351677039769128896e-06,3.671045305964071304e-06,4.226272576488554478e-04,3.681742327898973599e-06,9.995676875114440918e-01
1.429001422366127372e-04,5.153226666152477264e-04,2.425814606249332428e-02,1.485689572291448712e-04,9.749349951744079590e-01
1.000000000000000000e+00,1.648847204605008443e-11,7.609431834643132220e-11,6.460409429642766099e-10,2.721813876713219393e-12
2.731140375544782728e-05,8.041253749979659915e-06,1.430489874110207893e-06,9.999610185623168945e-01,2.110601371896336786e-06
9.734139050365797630e-10,1.000000000000000000e+00,1.605172106344809890e-10,9.573482978586511649e-11,1.721123105147270849e-10
9.564540386199951172e-01,2.002627355977892876e-03,3.435139730572700500e-02,4.589261021465063095e-03,2.602739492431282997e-03
1.648001671128440648e-05,9.999645948410034180e-01,6.867992851766757667e-06,1.438630988559452817e-06,1.056070686900056899e-05
6.249184139051067177e-07,5.553490154852624983e-06,6.267250137170776725e-05,9.586693749952246435e-07,9.999301433563232422e-01
9.926729035214520991e-06,3.721262328326702118e-05,5.347965052351355553e-04,1.730151598167140037e-05,9.994007349014282227e-01
4.161497813015557767e-08,5.230371158404523158e-08,1.149110289588861633e-06,2.107367969017559517e-08,9.999986886978149414e-01
3.182925283908843994e-01,2.407546900212764740e-02,9.142101742327213287e-03,6.371710300445556641e-01,1.131890434771776199e-02
2.913454544284377334e-08,4.799753483553104161e-09,7.054954953567005305e-10,1.000000000000000000e+00,4.204149528508338562e-10
1.000000000000000000e+00,1.996628036515790683e-11,1.115745135171763991e-10,6.796778417861304433e-11,1.288698856828640604e-12
9.999980926513671875e-01,2.025494154622720089e-07,1.073087148029117088e-07,1.549753505969420075e-06,3.148729632584945648e-08
2.003485424211248755e-04,6.060072919353842735e-04,9.643911719322204590e-01,7.549506699433550239e-05,3.472700342535972595e-02
5.199828301556408405e-04,6.623338558711111546e-04,3.984611947089433670e-03,1.438192848581820726e-04,9.946892261505126953e-01
2.359849275990200113e-07,1.553815209831554967e-08,6.147761744124125016e-10,9.999997615814208984e-01,7.439431293221332453e-10
7.492583904422644991e-07,9.999793767929077148e-01,1.577566763444337994e-05,7.264173973453580402e-07,3.460035259195137769e-06
6.661587394773960114e-04,9.914695983752608299e-04,2.060813456773757935e-02,3.238817735109478235e-04,9.774103760719299316e-01
1.650046033319085836e-05,2.672810660442337394e-05,9.996575117111206055e-01,6.494155059044715017e-06,2.927689929492771626e-04
4.899723529815673828e-01,2.187814563512802124e-01,8.092066645622253418e-02,1.114734858274459839e-01,9.885201603174209595e-02
9.997195601463317871e-01,9.362976561533287168e-05,9.367441816721111536e-05,7.813232514308765531e-05,1.493479976488742977e-05
